ID,Lane,Length,Netin,Netout,Loc,Dir,S_in,L_in,R_in,S_out,L_out,R_out,x0,y0,x1,y1
C123003170210,3,70,True,True,0,0,C12300317029,0,0,0,0,0,212753.965933,546532.234402,212715.9661,546409.1389
C12300318021,3,70,True,True,0,0,0,0,0,C12300318022,0,0,212727.3781,546405.4286,212748.024986,546472.311134
C12300318022,3,70,True,True,0,0,C12300318021,0,0,C12300318023,0,0,212748.024986,546472.311134,212768.671872,546539.193669
C12300318023,3,70,True,True,0,0,C12300318022,0,0,C12300318024,0,0,212768.671872,546539.193669,212789.318758,546606.076203
C12300318024,3,70,True,True,0,0,C12300318023,0,0,C12300318025,0,0,212789.318758,546606.076203,212809.965644,546672.958737
C12300318025,3,70,True,True,0,0,C12300318024,0,0,C12300318026,0,0,212809.965644,546672.958737,212830.61253,546739.841272
C12300318026,3,70,True,True,0,0,C12300318025,0,0,C12300318027,0,0,212830.61253,546739.841272,212851.259416,546806.723806
C12300318027,3,70,True,True,0,0,C12300318026,0,0,C12300318028,0,0,212851.259416,546806.723806,212871.906301,546873.60634
C12300318028,3,70,True,True,0,0,C12300318027,0,0,C12300318029,0,0,212871.906301,546873.60634,212892.553187,546940.488875
C12300318029,3,70,True,True,0,0,C12300318028,0,0,C123003180210,0,0,212892.553187,546940.488875,212913.200073,547007.371409
C123003180210,3,70,True,True,2,1,C12300318029,0,0,C12400056001,0,0,212913.200073,547007.371409,212951.2332,547130.5741
C31,2,70,True,True,2,2,C12400119032,C12400404006,0,C32,C12400404006,0,212279.644,549082.1399,212211.464354,549076.934928
C32,2,70,True,True,3,1,C31,0,0,C12400119021,0,C21,212211.464354,549076.934928,212134.6806,549071.0731
C41,2,70,True,True,3,2,C12400120025,C18,0,C42,C18,0,212141.1984,549060.8841,212209.452447,549065.508709
C42,2,70,True,True,2,1,C41,0,0,C12400120031,0,C12400405001,212209.452447,549065.508709,212278.546,549070.1902
